ID,Name,Price,Size,Age,Floor,Location,Tags
032c4228695251c,古亭捷運⭐️方正邊間電梯3房❤️卓越小媗,24300000,24.38,41.0,5.0,台北市,"採光佳,邊間,近學區,格局方正,近商圈"
095f07285971448,湯自慢渡假屋平面車位退休生活必買,13140000,9.06,12.0,5.0,台北市,平面車位
003b1628656985b,福德街公寓一樓標準品,23000000,18.68,48.8,1.0,台北市,"廁所開窗,免爬樓梯,近公園"
08cff028706740f,松山❤️⭐健康面公園景觀3房❤️⭐21世紀徐儀婷,39880000,24.45,32.2,7.0,台北市,"景觀宅,永久棟距,近公園"
025fbd28597151e,J8西門站黃金三角店面,188000000,39.08,31.9,2.0,台北市,"宜收租,近商圈"
0552e5286515951,芝山捷運黃金美屋,30980000,22.29,45.3,2.0,台北市,"邊間,格局方正"
0e108528681225c,F2興安街稀有獨棟美寓,28800000,26.49,42.4,4.0,台北市,"三面採光,邊間,獨棟,格局方正,近商圈"
0d982b28483396a,士林捷運電梯鼎佳,34800000,22.34,42.4,7.0,台北市,"宜收租,近公車站"
0366af28638409d,象山捷運站新川普信義美室,19800000,7.97,15.4,2.0,台北市,
00dafa286518669,近劍潭捷運大面寬車庫一樓,37500000,44.02,43.5,1.0,台北市,"免爬樓梯,大面寬"
014b3d286680344,天母美寓改建洽談中B,46800000,30.14,40.4,5.0,台北市,宜收租
0a7635280714434,青年公園漂亮純一樓,12000000,13.85,49.6,1.0,台北市,免爬樓梯
0641fa286031488,景美「喆美」雙衛浴兩房~央北團隊~文文,23800000,14.23,0.0,7.0,台北市,"雙衛浴,格局方正,近商圈"
03c1e128669232b,仰賢頂樓帝王居國考經紀人徐秀子,75800000,52.58,37.0,14.0,台北市,"平面車位,景觀宅"
0e927128522687c,琢豐兩房附車位II,72500000,23.51,3.2,10.0,台北市,
0d9406286198658,售 雲林早安房地產 台北市雙層店面,320000000,141.45,45.0,1.0,台北市,"免爬樓梯,近學區,近商圈"
0d254328692613f,⭐南港站前寶時捷高樓,40880000,31.09,30.0,14.0,台北市,"平面車位,景觀宅,邊間,裝潢美宅,高樓層,近商圈"
09abb828641612d,內湖ＳＭＡＲＴ可廠登商辦,37800000,47.81,25.3,6.0,台北市,"平面車位,景觀宅,裝潢美宅"
06b29028692608f,店長推薦【雙敦】二樓,36800000,37.71,52.0,2.0,台北市,"廁所開窗,前後陽台,一層一戶,裝潢美宅,近學區,格局方正"
04e73f286570880,【大屯櫻花園】美三房,26800000,25.62,28.3,6.0,台北市,"廁所開窗,雙衛浴,景觀宅,邊間"
017455287039588,內湖⭐一香院庭院電梯別墅⭐土地持份大,98880000,90.17,15.8,4.0,台北市,"平面車位,有庭院"
0afe40286294260,【絕美中正學區景觀三房】僑茂怡珺,49880000,34.94,43.2,10.0,台北市,"雙衛浴,景觀宅,近學區,高樓層,近商圈"
077d8d286416690,大安國宅旁・置產金店,85880000,30.48,39.1,1.0,台北市,"廁所開窗,景觀宅,免爬樓梯,裝潢美宅,近學區,大面寬"
011e0f286381272,媛媛獨賣  公館鍍金三角窗店面,49880000,4.7,0.0,1.0,台北市,"邊間,免爬樓梯"
0703f928687111b,內湖大露台景觀兩房車,28980000,19.97,15.2,9.0,台北市,"有露臺,平面車位,景觀宅"
0889c7283607212,敦北商圈☀️長庚潛力金店☀️21小綠,68800000,23.27,43.8,1.0,台北市,"宜收租,免爬樓梯,近商圈,格局方正"
0849be286805328,大稻埕煙火高樓套房，Book 你的家,15800000,9.04,27.0,14.0,台北市,"採光佳,景觀宅,高樓層"
09c7a228670322a,【小巢】萬隆捷運一層一戶露臺3房－陳琦琦,39880000,24.06,9.1,2.0,台北市,"有露臺,一層一戶"
054c91285475897,新添成漂亮3房,23100000,21.68,48.0,4.0,台北市,
0414dc286501592,《有驚喜價》獨家！！溫泉路美妝ㄧ樓,25800000,30.37,44.0,1.0,台北市,免爬樓梯
0bbc9a28533282b,西華景觀電梯頂家,59600000,35.58,45.7,7.0,台北市,"景觀宅,重劃區"
05737f28612190e,花開富貴浪漫別墅,48880000,43.52,35.6,3.0,台北市,"前後陽台,採光佳,有庭院,裝潢美宅"
0bdafb286068742,明德站邊間黃金店面,35000000,24.67,51.2,1.0,台北市,"邊間,免爬樓梯,近捷運,近學區"
04878728360708a,民生社區☀️建成金店面☀️21小綠,27800000,13.57,35.4,1.0,台北市,"免爬樓梯,近商圈,格局方正,宜收租,近公車站"
05187e285408343,國泰芳鄰樹海美寓一層一戶,19880000,21.19,42.8,4.0,台北市,"景觀宅,一層一戶,裝潢美宅,近公園"
0065fd28628385c,捷運電梯三房恬靜住家,26880000,22.41,40.4,7.0,台北市,"房間皆有窗,景觀宅"
03312f286950031,信義ME❤️捷運精品套房+車位❤️21世紀阿偉,31680000,8.98,15.9,6.0,台北市,"平面車位,景觀宅,近捷運"
08df8628526283c,小巨蛋京璽☆松山區買屋松山區買房☆,66660000,30.2,15.2,5.0,台北市,"三面採光,雙衛浴,邊間,一層一戶,近學區"
0b578d286345897,科技大樓禮賢住辦,53000000,36.7,39.9,3.0,台北市,格局方正
0dae52286521600,忠誠陽明福園大戶附車位,59000000,42.38,40.1,6.0,台北市,"平面車位,採光佳,邊間,近商圈"
016ba628565950d,F5首選美堤花園樹海美妝,35880000,21.55,24.4,5.0,台北市,"平面車位,採光佳,裝潢美宅,近商圈"
020ff0286786886,A4晶麒高樓美妝2房車,21880000,11.7,8.7,21.0,台北市,"平面車位,景觀宅,宜收租,高樓層,格局方正,近商圈"
0b46b9286407024,松山☀️雙敦學區電梯四房☀️21小綠,36800000,30.71,46.2,6.0,台北市,"三面採光,無暗房,近學區,採光佳,次頂樓,近商圈"
0f8c39284841193,內湖路三段公寓一樓,33000000,22.59,38.8,1.0,台北市,免爬樓梯
0d55ad281772970,北車博愛名座挑高5米4店面   車位 台北店面住家,268000000,94.78,26.3,1.0,台北市,"免爬樓梯,近商圈"
00dd09280379065,＆德運永康豪邸,169000000,52.63,0.0,18.0,台北市,"平面車位,景觀宅,高樓層"
07cb1528651869c,天母紘琚SRC綠樹景觀,183180000,84.17,13.5,2.0,台北市,"平面車位,景觀宅,獨棟"
0ee7fb285691364,中山美裝潢兩房兩衞含車位,33500000,15.54,10.4,4.0,台北市,"邊間,宜收租,裝潢美宅"
08f60f28639269b,BZ8雙語學區設籍收租寶,10500000,5.54,42.1,7.0,台北市,"宜收租,裝潢美宅,近學區"
0080f8286079852,近科技捷運站管理住辦,53000000,36.7,39.9,3.0,台北市,"近捷運,格局方正"
0477e1285989577,景豐挑高美一樓『辜信諺』買賣找我最安心,29880000,19.28,36.0,1.0,台北市,免爬樓梯
009aa3286122738,住內湖●高樓二房車位,26800000,17.1,12.1,10.0,台北市,"高樓層,近商圈"
072a3a286122578,民生圓環幸運聚寶盆,8000000,6.03,35.4,2.0,台北市,"宜收租,裝潢美宅"
09e0b328563371a,中山國小捷運全新裝潢電梯3房,23100000,21.68,48.2,4.0,台北市,"裝潢美宅,近商圈"
0d72db28463670c,忠孝永春海華電梯三房,38990000,27.81,40.0,3.0,台北市,"雙衛浴,近公園,近學區"
05a00d284713778,忠孝海華博愛電梯三房,38990000,27.81,39.9,3.0,台北市,"近學區,格局方正"
0ed677286521332,新光三越華府復古風6樓,33200000,30.94,42.1,6.0,台北市,"採光佳,邊間,近學區"
00f6b2285379707,永盛公園綠蔭精裝小品,11000000,6.06,27.8,11.0,台北市,"宜收租,近公園"
06f1ee28686444c,必賣＞電梯＞大面寬＞有管理＞環境單純,19880000,8.12,26.0,4.0,台北市,"大面寬,近商圈,近學區"
0ecf4c287089519,信義安和樓中樓景觀戶,43800000,21.44,23.7,10.0,台北市,"採光佳,景觀宅,裝潢美宅"
09846d285196864,天母國小邊間二樓,32380000,36.55,45.9,2.0,台北市,"邊間,近學區"
0c2bbb28655901f,遠雄國際金融廣場,69000000,42.9,19.9,8.0,台北市,
05d49f28578389f,大直松柏園庭院車庫+B1~,61880000,28.3,37.0,1.0,台北市,"免爬樓梯,有庭院,近捷運,格局方正"
0451c8286519336,鄉林陽明樓中樓厝王,162000000,72.84,14.9,15.0,台北市,"有露臺,平面車位,景觀宅,高樓層"
0b4615286482309,麟光捷運-達永秋鄉經典三房平面車位,43800000,20.54,1.0,2.0,台北市,平面車位
0923e0286514195,賓士庭園社區大廈,1280000000000,300.88,0.0,0.0,台北市,
0adb36285308884,獨家!!敦南華廈3房~古哥大神推薦,49880000,33.44,41.0,3.0,台北市,"近學區,格局方正"
00bb87284506106,黃金店面車位【(02)28955666富邦房地產】#中央北路一段96號,21880000,15.5,22.8,1.0,台北市,"平面車位,採光佳,免爬樓梯,格局方正"
0b541b285874527,稀有捷運市政府靜巷日式禪風豪邸雙車位,77360000,33.9,18.0,3.0,台北市,"平面車位,雙車位,近商圈"
0713fc28536203a,仰德大道大空間透天車庫⭐️住商謝秀珍⭐️,43880000,52.45,63.3,0.0,台北市,有庭院
0d93fd286369455,青田大師景觀豪邸,120000000,54.14,18.1,6.0,台北市,"三面採光,景觀宅,一層一戶,近學區,高樓層"
00b07f285940922,摩根高樓遠眺１０１美妝宅,18220000,9.4,15.7,13.0,台北市,"房間皆有窗,景觀宅,裝潢美宅,近捷運,近公園,高樓層"
0f3b02286895523,東帝士花廣+車位,88000000,48.35,35.0,4.0,台北市,"平面車位,近學區"
0be21e286497333,仁愛首都高樓4房+坡平車(增加資產最佳首選),78000000,47.26,43.8,13.0,台北市,"平面車位,景觀宅,高樓層"
0b4bb028710827f,捷運台北小巨蛋站|敦化北路|大樓法拍屋,38190000,27.09,34.0,3.0,台北市,"近捷運,近學區"
066fcd28694967e,松山❤️圓環美妝4房+車位❤️21世紀阿偉,53880000,41.29,41.8,4.0,台北市,"平面車位,裝潢美宅,永久棟距"
06611328623176e,忠孝敦化漂亮3房,56880000,32.43,37.7,5.0,台北市,"平面車位,邊間,格局方正"
0320bb287059393,B219築尚電梯兩房車,17880000,11.57,13.4,3.0,台北市,
0c5360285689274,樹海景觀三房管理名宅,23800000,36.59,39.9,2.0,台北市,"景觀宅,邊間,裝潢美宅,永久棟距,近學區"
080300287151762,整層辦公❤️僑泰信義純辦❤️大師房屋羅小姐,326000000,207.52,29.1,20.0,台北市,平面車位
0974c2287089635,中正區低總價電梯精緻美屋,18800000,8.91,8.3,8.0,台北市,"廁所開窗,景觀宅,裝潢美宅,近公園,格局方正"
098d15285620606,林森北裝潢電梯2房,13880000,11.24,42.5,6.0,台北市,裝潢美宅
03d274285314642,青田街8巷華廈(B),53800000,40.86,53.8,6.0,台北市,近學區
02d497287068528,⭐️賣厝找鴻毅⭐專約❤️內湖瑞光路精美三房 ,23000000,29.82,27.8,3.0,台北市,"採光佳,邊間"
07aca7285790869,美國學校公寓2樓,29800000,37.8,44.5,2.0,台北市,格局方正
0ec415287039528,撫遠街☀️三民國小芳鄰美妝三房☀️,29800000,31.54,49.6,3.0,台北市,格局方正
030bad285302008,☝️住商017☝採光舒適邊間明亮3房美寓,17800000,34.03,43.0,5.0,台北市,"邊間,格局方正"
0878fd286964820,☪獨家專賣☪典藏高樓三房坡平車位,29800000,22.83,26.0,8.0,台北市,"三面採光,前後陽台,平面車位,景觀宅,邊間,永久棟距,高樓層"
09aba2286521587,芝山站雙拼一樓,66000000,50.21,43.1,1.0,台北市,"免爬樓梯,裝潢美宅,近公園,格局方正"
08ae26287050175,F10西門高CP值電梯三房,18800000,17.88,41.3,2.0,台北市,"採光佳,邊間,永久棟距,格局方正"
0b74e2285541581,中山國小捷運全新精裝電梯2房,13880000,11.24,42.5,6.0,台北市,"裝潢美宅,近商圈"
09bf7c28692572b,［東方大地］景觀大三房,43880000,28.06,34.9,7.0,台北市,"採光佳,景觀宅"
0e2b4028668834b,❤️台大公館站景觀漂亮3房❤️住商惠麥,36900000,24.83,40.0,9.0,台北市,"雙衛浴,景觀宅,高樓層"
04e492285188239,地標吾悠超級景觀大戶,85000000,41.23,10.5,26.0,台北市,"平面車位,景觀宅,近公園"
09957128692606d,敦北民生寶盒「萬市大吉」,39800000,14.25,45.2,1.0,台北市,"景觀宅,免爬樓梯,裝潢美宅,近商圈"
0a304c285668214,長泰街公寓1F,15800000,21.41,48.2,1.0,台北市,免爬樓梯
01ee33286714638,❤️復興崗邊間四房+雙衛❤️0971002032,17800000,30.24,44.0,4.0,台北市,"雙衛浴,邊間,裝潢美宅"
033bd828687097d,D8牯嶺公園獨棟邊間美廈,31800000,29.15,39.0,3.0,台北市,"邊間,獨棟,一層一戶,近公園,格局方正,近商圈"
03393828628357d,質感兩房兩衛溫馨美宅,23000000,18.82,35.0,4.0,台北市,"房間皆有窗,雙衛浴,裝潢美宅"
069e56286639622,大自然社區庭院邊間大四房,26880000,40.93,39.9,1.0,台北市,"邊間,免爬樓梯,有庭院,孝親房,近學區"
013ae5286126426,我是接案專任★世貿新城綠意樹海美裝3房,63000000,24.73,26.0,3.0,台北市,"平面車位,採光佳,裝潢美宅,永久棟距,格局方正"
06d1ec28149252f,中山國中捷運電梯美3房,28880000,21.36,39.6,5.0,台北市,"格局方正,近商圈"
0e079428566539d,西門原宿邊間採光,12980000,7.09,20.1,6.0,台北市,邊間
04f09e285495755,苑景\/稀有高樓層景觀四房加車位,52880000,31.42,12.0,11.0,台北市,"平面車位,景觀宅,高樓層"
07332f276460923,面樹海綠景裝潢美寓,26880000,27.22,36.4,3.0,台北市,"三面採光,裝潢美宅"
08ba80285902133,【已售出】大吉大利｜近捷運四房｜黃金二樓,19750000,32.88,44.0,2.0,台北市,"近捷運,近學區"
0584be286866288,大安區國北大對面住辦華夏,32800000,27.09,43.0,7.0,台北市,"格局方正,近商圈"
0ef7d2284824175,森原六十六景觀裝潢豪邸,58000000,40.28,9.4,3.0,台北市,"有露臺,平面車位,雙車位,景觀宅,有庭院,裝潢美宅"
0d777a286948509,中山❤️南京復興捷運小辦公❤️21世紀阿偉,12680000,8.52,44.6,8.0,台北市,格局方正
010de028697810e,內湖新湖三路潛力廠辦,120000000,98.12,24.0,2.0,台北市,"平面車位,邊間"
0f9dd0286949132,我承辦❤️後山埤捷運金店面+車位❤️21世紀阿偉,55000000,24.5,9.7,1.0,台北市,"平面車位,免爬樓梯,近捷運"
04aa60285854850,中山捷運電梯低總美2房,13880000,11.23,42.5,6.0,台北市,"裝潢美宅,近捷運,近商圈"
0fcdaa28651913d,稀有低總價天母小金店,7680000,2.58,46.1,1.0,台北市,"宜收租,免爬樓梯"
0c6e8d28599695e,榮耀西門捷運二房雙衛,39800000,20.32,2.7,8.0,台北市,"雙衛浴,近捷運,近商圈"
04a6c7286638195,條通學區電梯套房2,10500000,5.52,42.1,7.0,台北市,近學區
0fd47328478128c,中山國小採光電梯三房,23100000,21.68,48.2,4.0,台北市,"採光佳,裝潢美宅,近捷運,近商圈"
074bf0280576956,近捷運低單價入住信義區大肆房,38500000,36.34,32.9,3.0,台北市,近捷運
0522e1286950071,松山❤️雙敦學區忠孝敦化4房❤️21世紀阿偉,36800000,30.71,46.2,6.0,台北市,"三面採光,近捷運,近學區,次頂樓"
0a8d21285838275,捷運出口電梯二房,11800000,15.25,46.9,12.0,台北市,"採光佳,景觀宅,格局方正"
0e412528534507c,景美捷運高樓電梯三房雙車位,38800000,26.63,26.8,9.0,台北市,"平面車位,雙車位,高樓層,格局方正,近商圈"
0b261328652138b,榮華特區高樓邊間美屋,39000000,31.83,36.0,7.0,台北市,"採光佳,邊間,高樓層,格局方正"
00985a28578497b,太平洋干邑人文豪邸,43580000,29.06,10.5,3.0,台北市,
0cfebc28667453e,360BHO中山國小捷運美三房,23100000,21.68,48.2,4.0,台北市,"採光佳,格局方正"
0c3d6b28600389b,陽明峰匯関渡捷運景觀宅,16860000,11.8,11.0,9.0,台北市,"平面車位,景觀宅,格局方正"
082d83276094927,捷運 東湖商圈辦公住家3樓,42800000,37.07,39.2,3.0,台北市,"三面採光,邊間,近學區,近商圈"
07455a285867335,東湖稀有店面釋出,55800000,31.8,27.0,1.0,台北市,"宜收租,免爬樓梯,近商圈"
08c0df286984660,天璽高樓景觀居附平面車,59800000,30.79,8.2,8.0,台北市,"景觀宅,高樓層"
01ddad286065767,長春路邊間精選住辦,25000000,31.35,46.5,5.0,台北市,"邊間,近捷運,近商圈"
03b6ef28315160a,標準巷寬4F+5F,19000000,20.13,51.7,4.0,台北市,"採光佳,宜收租,近捷運,格局方正,近商圈"
086b83276554437,大安三房2樓美寓,24000000,27.18,45.0,2.0,台北市,"採光佳,近捷運,近公園,格局方正"
0d5dba286224620,新銳天下大三房,26880000,31.31,35.4,1.0,台北市,"雙衛浴,免爬樓梯,孝親房,無暗房,格局方正"
02aa59282725721,摩根高樓景觀美屋,20880000,10.03,15.6,10.0,台北市,"採光佳,景觀宅,高樓層,格局方正"
07c379287102817,新生北路低總價裝潢套房,10980000,8.02,43.9,3.0,台北市,裝潢美宅
08cfc0286518556,柏園山莊管理別墅,136000000,89.82,47.9,2.0,台北市,"三面採光,景觀宅,格局方正"
05a77a286673658,026BH中山捷運裝璜美套房,10980000,8.02,43.9,3.0,台北市,"採光佳,裝潢美宅,格局方正,近商圈"
057aef285941222,【ＶＲ】捷運靜巷邊間二樓,23600000,27.26,50.3,2.0,台北市,"房間皆有窗,採光佳,邊間,裝潢美宅,近捷運,近商圈"
09c28128600536f,國父紀念館~三面採光~氣派商辦~大巨蛋~有車位,79680000,71.47,30.2,6.0,台北市,"三面採光,景觀宅,格局方正"
0dcfc128628295e,昆陽星鑽美景獨立梯廳大戶,55800000,47.21,15.8,10.0,台北市,"前後陽台,平面車位,景觀宅,裝潢美宅,近捷運,近公車站,高樓層"
0a243e286190279,信義區黃金2樓~方正3房,25980000,28.1,54.0,2.0,台北市,"前後陽台,格局方正"
048b0d27471632a,(011)晴光商圈公園旁時尚二房,11980000,8.7,49.3,3.0,台北市,"近公園,近商圈"
0baead28573692d,西華大戶可分戶附雙車位,69880000,48.2,45.7,7.0,台北市,"房間皆有窗,有露臺,採光佳,邊間,近公園,重劃區"
0a92d828557212b,＜原樹＞,29880000,12.96,0.0,11.0,台北市,"廁所開窗,採光佳,景觀宅,邊間,裝潢美宅,格局方正"
0889d9286949576,松山❤️介壽國中電梯5房❤️21世紀阿偉,66360000,52.66,46.3,5.0,台北市,"近捷運,格局方正"
04673a28681662a,⭐台北藝術家漂亮三房⭐中信珮甄,43880000,31.68,39.0,5.0,台北市,"近學區,格局方正"
0b52c428694884c,我承辦❤️捷運雙連站旁❤️透天店面❤️21世紀阿偉,269990000,64.08,0.0,0.0,台北市,宜收租
019b3428665604b,107三面採光.福港三房美寓,22800000,28.96,44.0,4.0,台北市,"三面採光,邊間,無暗房,近商圈,採光佳,前後陽台,房間皆有窗"
083e23285772198,林森北全新裝潢美二房,13880000,11.24,42.6,6.0,台北市,"採光佳,裝潢美宅"
0970fe28533612b,興安華城300坪大賣場,120000000,105.36,36.9,,台北市,宜收租
0a01a2285640451,「日健闊」河岸首排高樓景觀,36800000,24.26,0.1,11.0,台北市,"景觀宅,高樓層,格局方正"
043c2228498660f,國雄中正露臺戶附車位,39880000,16.15,0.0,11.0,台北市,有露臺
054ace285571505,低總價入主台北市大同學區,15800000,2.85,27.2,4.0,台北市,"採光佳,宜收租,近公園,近學區,格局方正"
025b32285640721,BR188首席豪宅忠順大院二景觀3房車,47800000,25.88,4.8,14.0,台北市,"景觀宅,高樓層"
0be6d5286948884,獨家專賣❤️樹海環抱二樓❤️21世紀阿偉,42500000,39.03,48.9,2.0,台北市,格局方正
01e67f285746310,強！東台北低總美２房,14990000,8.25,26.4,5.0,台北市,"宜收租,裝潢美宅,近公園,近商圈"
0532dc28692754f,松江南京☆４米５雙套衛浴,21880000,6.35,19.9,2.0,台北市,"平面車位,景觀宅,裝潢美宅,高樓層"
032455286401319,【台灣小劉】二期公園錄樓中樓，面樹梢景觀,65880000,37.47,25.0,4.0,台北市,"平面車位,景觀宅,近學區"
00994d286771505,近南京三民捷運收租,33800000,28.12,43.0,7.0,台北市,"宜收租,裝潢美宅"
0fcb7a285368182,圓山捷運雙併華廈,39800000,33.4,43.0,5.0,台北市,"雙衛浴,採光佳"
068600287039928,⭐宏泰御林園1樓⭐庭院一樓稀有,75000000,27.75,38.1,1.0,台北市,"免爬樓梯,有庭院"
0a316f285655627,七段圓環4房車,35500000,39.04,38.5,4.0,台北市,"平面車位,景觀宅"
0a938b286926846,大帝國高樓商辦大戶,178000000,126.99,18.4,9.0,台北市,"廁所開窗,平面車位,景觀宅,裝潢美宅,近捷運,近公園,高樓層"
0b36f528345586b, ⭐北投住商017專賣⭐裝潢靜巷邊間採光3房,15680000,22.49,46.1,4.0,台北市,"邊間,裝潢美宅,近商圈,近公車站,三面採光"
033c84286660833,雙敦學區都更宅,12180000,5.06,39.3,3.0,台北市,近學區
0ca1ff28709010a,老爺富都面公園附車位,39800000,31.49,46.1,7.0,台北市,"邊間,近公園"
0abd88286949184,松山新東❤️4房面公園美寓❤️21世紀阿偉,29880000,33.59,51.1,3.0,台北市,近公園
03dd5d28609533d,美麗華生活圈近河畔高樓景觀宅☆里長博,17680000,8.45,28.0,12.0,台北市,"景觀宅,高樓層"
06f15b287067748, 松山❤️⭐民生國中公園3房❤️⭐21世紀徐儀婷,31880000,22.83,51.0,2.0,台北市,"近公園,近學區"
02c1a828648319d,長泰街優質方正一樓,15800000,16.22,48.1,1.0,台北市,"免爬樓梯,格局方正"
087d25285948798,中山國小捷運雅緻二房,13880000,11.24,42.5,6.0,台北市,"宜收租,裝潢美宅"
01899e285794415,金華樓綠意三房車位,24800000,29.62,35.6,3.0,台北市,"平面車位,採光佳"
0f3db5282521100,正天母四房三面採光華廈【圓璽歐崇安】,55000000,52.95,41.1,3.0,台北市,"三面採光,平面車位,格局方正,前後陽台,採光佳,雙衛浴"
0347bd285302189,美國學校三房美寓,26880000,31.84,45.0,4.0,台北市,"前後陽台,邊間,格局方正,近商圈"
06726e28586642a,行義電梯華廈,22800000,34.33,43.2,4.0,台北市,"採光佳,景觀宅,裝潢美宅"
0171bf285512579,內科金典科技辦公A,42680000,46.57,22.9,5.0,台北市,
0ce3d228608608f,陽光邊間三樓~鄰近文德捷運,22430000,24.82,41.0,3.0,台北市,"前後陽台,邊間,格局方正"
0aeb5128551259d,東園國小1樓（A006K）,15800000,16.22,48.1,1.0,台北市,免爬樓梯
068c5428574611d,環河南路金透天,95000000,77.96,50.0,4.0,台北市,"廁所開窗,裝潢美宅,近公園,近商圈"
0dfb26286686069,獨賣!!⭐敦南大地車位三房⭐中信珮甄,23800000,19.94,24.0,7.0,台北市,"三面採光,平面車位,邊間"
00c384286731031,大華山莊庭院別墅,75000000,56.01,28.1,3.0,台北市,"三面採光,前後陽台,景觀宅,有庭院,裝潢美宅"
0a6afa286194716,景美捷運站電梯2室2衛有陽台,25800000,17.6,26.8,7.0,台北市,平面車位
02fe48287147146,❤️興隆公園芳鄰華廈❤️大師房屋羅小姐,36880000,41.87,42.0,7.0,台北市,格局方正
0f729c285679673,低公設 中山國小捷運 新添成 電梯樓,23100000,21.68,48.0,4.0,台北市,"格局方正,近捷運,裝潢美宅,天然瓦斯"
06a939286519506,專約❤️敦南樹海霸景❤️美裝三房車位,86600000,35.0,30.0,7.0,台北市,
047976285772231,C036天母農地電梯透天別墅,220000000,203.99,6.9,3.0,台北市,"三面採光,格局方正"
0fdacd285230177,極上之湯邊間戶【(02)28955666富邦房地產】#中央北路一段96號,9100000,6.09,19.8,10.0,台北市,"採光佳,邊間"
0c2f5c28633620a,*本案承辦人*民生黃金面寬一樓,167000000,56.16,45.2,1.0,台北市,免爬樓梯
0aa5ad285999752,磅礡河畔景觀三房美寓鼎家,21800000,30.27,48.0,4.0,台北市,"景觀宅,邊間,格局方正"
0cce52286641687,南京東路經典店面,25880000,12.03,22.5,1.0,台北市,"宜收租,免爬樓梯,格局方正"
05c205285571754,永春捷運悅鑽小資首選,12580000,4.11,20.2,2.0,台北市,"廁所開窗,採光佳,邊間,裝潢美宅"
059dd0282641752,✪景觀高樓✪ 亮麗溫馨好屋況2房~我是承辦｜許鴻英,24500000,16.4,35.1,10.0,台北市,"景觀宅,高樓層"
0c606f285942210,中科大商圈大空間雅築,17500000,26.26,42.2,5.0,台北市,"前後陽台,近捷運,近公車站,格局方正,近商圈"
0eeb94286729796,圓山森鄰公園大戶雙車位,66800000,46.54,14.8,2.0,台北市,"三面採光,平面車位,雙車位,景觀宅,邊間,裝潢美宅,近公園,格局方正"
09b9f9285794985,親戚專任!!文德電梯裝潢兩房兩廳一衛!!,25880000,16.14,29.0,1.0,台北市,"免爬樓梯,裝潢美宅"
07ecd228455276f,加蚋站低總二樓美房,14000000,20.66,59.4,2.0,台北市,"一層一戶,格局方正"
0251a028673035e,復興崗邊間明亮美寓,16800000,31.84,44.4,5.0,台北市,"廁所開窗,前後陽台,採光佳,景觀宅,邊間,裝潢美宅,近捷運,近公園,格局方正"
061ea028694876b,獨家專賣❤️陽光花園一樓❤️21世紀阿偉,49800000,30.81,32.9,1.0,台北市,"平面車位,邊間,免爬樓梯,有庭院"
0dce02286459480,捷運行天宮站_【 喜來登花園廣場】_建國北路二大樓,24820000,26.65,40.0,8.0,台北市,
08479b28663248f,中正電梯四房車位美邸,69800000,38.53,26.1,2.0,台北市,"雙車位,近捷運,格局方正,近商圈"
059f9a285300051,中山國中庭院一樓,59880000,33.44,44.2,1.0,台北市,"免爬樓梯,有庭院"
0a410b286949800,松山❤️正面公園美景3房❤️21世紀阿偉,35000000,30.26,42.2,2.0,台北市,"近公園,格局方正"
029cf5286518869,富邦七七七,158880000,60.5,13.8,7.0,台北市,平面車位
01d841287066805,內湖❤️⭐金湖路獨棟國家別墅❤️⭐土地大,150000000,100.41,25.5,4.0,台北市,"平面車位,獨棟"
091fe4285867388,南京三民電梯美屋,14990000,8.25,27.0,5.0,台北市,裝潢美宅
096e69286948935,松山❤️敦北景觀頂家大宅❤️21世紀阿偉,59600000,35.58,45.8,7.0,台北市,景觀宅
0fc7d7285571353,就看這間寒舍雅筑,36500000,27.23,39.7,8.0,台北市,"採光佳,景觀宅,裝潢美宅,高樓層,格局方正"
05d4c8286262085,獨家~大公館。羅斯福路景觀電梯靖亮3房~住商李俊超,36900000,24.83,40.9,9.0,台北市,"景觀宅,格局方正"
04d423286949084,我承辦❤️松山基隆路極景商旅❤️21世紀阿偉,138000000,141.5,29.8,18.0,台北市,"景觀宅,一層一戶"
0ebc39283607366,獨家專任☀️內湖陽光庭院一樓☀️21小綠,49800000,30.81,33.0,1.0,台北市,"平面車位,邊間,免爬樓梯,有庭院,採光佳,裝潢美宅,孝親房"
08f7d928703993b,⭐三民朝南頂家大空間美屋⭐,27800000,27.7,44.4,5.0,台北市,
0f5648287147197,❤️信義安和邊間金店❤️大師房屋羅小姐,59880000,25.21,46.0,1.0,台北市,"邊間,免爬樓梯"
05b3eb287141189,松山捷運一分鐘電梯兩房,18800000,15.62,40.8,7.0,台北市,
0bcc1d286949420,松山❤️新光美美套房❤️21世紀阿偉,9980000,5.87,41.0,8.0,台北市,"裝潢美宅,近學區"
0ca9aa28700008a,中正稀有一樓黑土屋,19800000,17.5,43.8,1.0,台北市,"宜收租,免爬樓梯,格局方正"
0e00f8285234574,獨家千金樣麗緻美屋,23880000,14.0,14.6,6.0,台北市,"裝潢美宅,近商圈"
04c8b928692549e,新生北路公寓,16880000,22.27,47.3,4.0,台北市,"前後陽台,房間皆有窗,裝潢美宅,格局方正"
0b8c0c287102605,劍潭捷運三房大公寓,19800000,32.67,54.5,4.0,台北市,"前後陽台,無暗房,格局方正"
063ae128519286c,汀州路美寓,11500000,27.09,49.4,3.0,台北市,"宜收租,一層一戶,近商圈"
